-608990.86648725	-532700.58784504	-6305509.24946620
-608990.86651597	-532700.58788780	-6305509.24950827
-608990.86654469	-532700.58793057	-6305509.24955032
-608990.86657341	-532700.58797334	-6305509.24959240
-608990.86660211	-532700.58801607	-6305509.24963453
-608990.86663082	-532700.58805880	-6305509.24967670
-608990.86665950	-532700.58810150	-6305509.24971888
-608990.86668821	-532700.58814422	-6305509.24976104
-608990.86671690	-532700.58818696	-6305509.24980314
-608990.86674561	-532700.58822974	-6305509.24984520
-608990.86677435	-532700.58827255	-6305509.24988722
-608990.86680305	-532700.58831533	-6305509.24992924
-608990.86683172	-532700.58835808	-6305509.24997131
-608990.86686037	-532700.58840080	-6305509.25001343
-608990.86688902	-532700.58844352	-6305509.25005562
-608990.86691768	-532700.58848625	-6305509.25009783
-608990.86694640	-532700.58852904	-6305509.25014004
-608990.86697518	-532700.58857191	-6305509.25018221
-608990.86700397	-532700.58861480	-6305509.25022433
-608990.86703277	-532700.58865770	-6305509.25026642
-608990.86706157	-532700.58870059	-6305509.25030850
-608990.86709034	-532700.58874345	-6305509.25035062
-608990.86711912	-532700.58878630	-6305509.25039279
-608990.86714791	-532700.58882916	-6305509.25043502
-608990.86717670	-532700.58887202	-6305509.25047728
-608990.86720552	-532700.58891491	-6305509.25051952
-608990.86723435	-532700.58895785	-6305509.25056171
-608990.86726320	-532700.58900084	-6305509.25060385
-608990.86729200	-532700.58904380	-6305509.25064598
-608990.86732077	-532700.58908673	-6305509.25068812
-608990.86734952	-532700.58912963	-6305509.25073029
-608990.86737825	-532700.58917248	-6305509.25077253
-608990.86740697	-532700.58921529	-6305509.25081484
-608990.86743570	-532700.58925811	-6305509.25085718
-608990.86746442	-532700.58930093	-6305509.25089952
-608990.86749315	-532700.58934380	-6305509.25094183
-608990.86752193	-532700.58938674	-6305509.25098408
-608990.86755073	-532700.58942973	-6305509.25102631
-608990.86757956	-532700.58947275	-6305509.25106854
-608990.86760837	-532700.58951573	-6305509.25111082
-608990.86763720	-532700.58955870	-6305509.25115316
-608990.86766601	-532700.58960164	-6305509.25119558
-608990.86769487	-532700.58964460	-6305509.25123802
-608990.86772375	-532700.58968760	-6305509.25128045
-608990.86775269	-532700.58973067	-6305509.25132284
-608990.86778165	-532700.58977378	-6305509.25136519
-608990.86781059	-532700.58981690	-6305509.25140752
-608990.86783952	-532700.58986004	-6305509.25144987
-608990.86786840	-532700.58990311	-6305509.25149227
-608990.86789725	-532700.58994614	-6305509.25153475
-608990.86792610	-532700.58998914	-6305509.25157730
-608990.86795494	-532700.59003214	-6305509.25161987
-608990.86798379	-532700.59007514	-6305509.25166243
-608990.86801265	-532700.59011817	-6305509.25170493
-608990.86804150	-532700.59016121	-6305509.25174738
-608990.86807033	-532700.59020426	-6305509.25178978
-608990.86809916	-532700.59024732	-6305509.25183217
-608990.86812795	-532700.59029035	-6305509.25187459
-608990.86815677	-532700.59033337	-6305509.25191707
-608990.86818560	-532700.59037638	-6305509.25195962
-608990.86821443	-532700.59041940	-6305509.25200220
-608990.86824329	-532700.59046244	-6305509.25204478
-608990.86827217	-532700.59050553	-6305509.25208731
-608990.86830107	-532700.59054867	-6305509.25212980
-608990.86832999	-532700.59059184	-6305509.25217225
-608990.86835890	-532700.59063502	-6305509.25221470
-608990.86838779	-532700.59067816	-6305509.25225720
-608990.86841666	-532700.59072127	-6305509.25229975
-608990.86844551	-532700.59076433	-6305509.25234236
-608990.86847438	-532700.59080739	-6305509.25238500
-608990.86850323	-532700.59085046	-6305509.25242762
-608990.86853211	-532700.59089357	-6305509.25247021
-608990.86856100	-532700.59093672	-6305509.25251276
-608990.86858990	-532700.59097992	-6305509.25255528
-608990.86861880	-532700.59102313	-6305509.25259780
-608990.86864763	-532700.59106629	-6305509.25264036
-608990.86867644	-532700.59110941	-6305509.25268298
-608990.86870527	-532700.59115251	-6305509.25272564
-608990.86873411	-532700.59119561	-6305509.25276832
-608990.86876298	-532700.59123873	-6305509.25281096
-608990.86879188	-532700.59128188	-6305509.25285357
-608990.86882080	-532700.59132508	-6305509.25289614
-608990.86884973	-532700.59136832	-6305509.25293868
-608990.86887865	-532700.59141158	-6305509.25298126
-608990.86890758	-532700.59145485	-6305509.25302389
-608990.86893651	-532700.59149812	-6305509.25306660
-608990.86896546	-532700.59154139	-6305509.25310940
-608990.86899442	-532700.59158466	-6305509.25315224
-608990.86902342	-532700.59162796	-6305509.25319507
-608990.86905241	-532700.59167125	-6305509.25323786
-608990.86908142	-532700.59171458	-6305509.25328061
-608990.86911043	-532700.59175792	-6305509.25332334
-608990.86913947	-532700.59180128	-6305509.25336607
-608990.86916847	-532700.59184462	-6305509.25340884
-608990.86919749	-532700.59188796	-6305509.25345167
-608990.86922651	-532700.59193130	-6305509.25349453
-608990.86925554	-532700.59197464	-6305509.25353742
-608990.86928459	-532700.59201802	-6305509.25358029
-608990.86931367	-532700.59206143	-6305509.25362312
-608990.86934272	-532700.59210486	-6305509.25366592
-608990.86937181	-532700.59214832	-6305509.25370869
-608990.86940086	-532700.59219175	-6305509.25375147
-608990.86942989	-532700.59223515	-6305509.25379430
-608990.86945889	-532700.59227852	-6305509.25383718
-608990.86948787	-532700.59232185	-6305509.25388012
-608990.86951689	-532700.59236521	-6305509.25392307
-608990.86954594	-532700.59240860	-6305509.25396599
-608990.86957501	-532700.59245203	-6305509.25400887
-608990.86960410	-532700.59249550	-6305509.25405172
-608990.86963318	-532700.59253899	-6305509.25409455
-608990.86966225	-532700.59258247	-6305509.25413740
-608990.86969129	-532700.59262593	-6305509.25418028
-608990.86972034	-532700.59266940	-6305509.25422321
-608990.86974940	-532700.59271286	-6305509.25426618
-608990.86977846	-532700.59275631	-6305509.25430915
-608990.86980756	-532700.59279979	-6305509.25435209
-608990.86983668	-532700.59284330	-6305509.25439497
-608990.86986579	-532700.59288682	-6305509.25443782
-608990.86989489	-532700.59293034	-6305509.25448067
-608990.86992398	-532700.59297388	-6305509.25452353
-608990.86995305	-532700.59301739	-6305509.25456645
-608990.86998212	-532700.59306091	-6305509.25460944
-608990.87001120	-532700.59310443	-6305509.25465247
-608990.87004028	-532700.59314795	-6305509.25469551
-608990.87006935	-532700.59319147	-6305509.25473854
-608990.87009846	-532700.59323502	-6305509.25478154
-608990.87012755	-532700.59327857	-6305509.25482449
-608990.87015668	-532700.59332216	-6305509.25486744
-608990.87018578	-532700.59336571	-6305509.25491043
-608990.87021489	-532700.59340927	-6305509.25495346
-608990.87024400	-532700.59345284	-6305509.25499656
-608990.87027311	-532700.59349641	-6305509.25503972
-608990.87030222	-532700.59353999	-6305509.25508289
-608990.87033136	-532700.59358360	-6305509.25512605
-608990.87036051	-532700.59362726	-6305509.25516917
-608990.87038970	-532700.59367094	-6305509.25521225
-608990.87041889	-532700.59371462	-6305509.25525531
-608990.87044804	-532700.59375827	-6305509.25529838
-608990.87047717	-532700.59380188	-6305509.25534150
-608990.87050627	-532700.59384547	-6305509.25538466
-608990.87053538	-532700.59388906	-6305509.25542787
-608990.87056452	-532700.59393268	-6305509.25547108
-608990.87059369	-532700.59397634	-6305509.25551428
-608990.87062283	-532700.59402002	-6305509.25555745
-608990.87065200	-532700.59406373	-6305509.25560059
-608990.87068113	-532700.59410742	-6305509.25564373
-608990.87071023	-532700.59415108	-6305509.25568690
-608990.87073934	-532700.59419473	-6305509.25573010
-608990.87076843	-532700.59423836	-6305509.25577336
-608990.87079756	-532700.59428200	-6305509.25581665
-608990.87082669	-532700.59432565	-6305509.25585993
-608990.87085585	-532700.59436933	-6305509.25590317
-608990.87088501	-532700.59441305	-6305509.25594637
-608990.87091421	-532700.59445681	-6305509.25598952
-608990.87094339	-532700.59450058	-6305509.25603268
-608990.87097258	-532700.59454435	-6305509.25607587
-608990.87100175	-532700.59458809	-6305509.25611912
-608990.87103092	-532700.59463183	-6305509.25616243
-608990.87106010	-532700.59467557	-6305509.25620577
-608990.87108928	-532700.59471931	-6305509.25624912
-608990.87111848	-532700.59476310	-6305509.25629243
-608990.87114770	-532700.59480691	-6305509.25633568
-608990.87117691	-532700.59485073	-6305509.25637889
-608990.87120612	-532700.59489455	-6305509.25642208
-608990.87123534	-532700.59493836	-6305509.25646528
-608990.87126453	-532700.59498214	-6305509.25650854
-608990.87129370	-532700.59502589	-6305509.25655187
-608990.87132287	-532700.59506965	-6305509.25659524
-608990.87135207	-532700.59511344	-6305509.25663861
-608990.87138128	-532700.59515728	-6305509.25668196
-608990.87141052	-532700.59520116	-6305509.25672527
-608990.87143977	-532700.59524508	-6305509.25676854
-608990.87146899	-532700.59528897	-6305509.25681182
-608990.87149823	-532700.59533286	-6305509.25685513
-608990.87152743	-532700.59537671	-6305509.25689849
-608990.87155663	-532700.59542052	-6305509.25694193
-608990.87158584	-532700.59546432	-6305509.25698542
-608990.87161508	-532700.59550816	-6305509.25702890
-608990.87164435	-532700.59555203	-6305509.25707236
-608990.87167366	-532700.59559598	-6305509.25711577
-608990.87170299	-532700.59563998	-6305509.25715914
-608990.87173230	-532700.59568399	-6305509.25720250
-608990.87176162	-532700.59572800	-6305509.25724590
-608990.87179092	-532700.59577197	-6305509.25728936
-608990.87182024	-532700.59581594	-6305509.25733288
-608990.87184954	-532700.59585986	-6305509.25737645
-608990.87187887	-532700.59590382	-6305509.25742003
-608990.87190820	-532700.59594779	-6305509.25746358
-608990.87193757	-532700.59599183	-6305509.25750709
-608990.87196693	-532700.59603587	-6305509.25755057
-608990.87199629	-532700.59607993	-6305509.25759405
-608990.87202564	-532700.59612399	-6305509.25763755
-608990.87205496	-532700.59616802	-6305509.25768110
-608990.87208427	-532700.59621202	-6305509.25772474
-608990.87211359	-532700.59625602	-6305509.25776842
-608990.87214292	-532700.59630001	-6305509.25781212
-608990.87217227	-532700.59634403	-6305509.25785577
-608990.87220164	-532700.59638810	-6305509.25789938
-608990.87223102	-532700.59643221	-6305509.25794295
-608990.87226039	-532700.59647633	-6305509.25798650
-608990.87228973	-532700.59652041	-6305509.25803007
-608990.87231908	-532700.59656450	-6305509.25807368
-608990.87234842	-532700.59660855	-6305509.25811736
-608990.87237776	-532700.59665259	-6305509.25816106
-608990.87240713	-532700.59669666	-6305509.25820476
-608990.87243654	-532700.59674077	-6305509.25824845
-608990.87246592	-532700.59678490	-6305509.25829208
-608990.87249531	-532700.59682907	-6305509.25833568
-608990.87252470	-532700.59687324	-6305509.25837927
-608990.87255406	-532700.59691739	-6305509.25842290
-608990.87258340	-532700.59696151	-6305509.25846658
-608990.87261272	-532700.59700558	-6305509.25851030
-608990.87264205	-532700.59704964	-6305509.25855406
-608990.87267138	-532700.59709371	-6305509.25859781
-608990.87270074	-532700.59713781	-6305509.25864154
-608990.87273008	-532700.59718192	-6305509.25868522
-608990.87275944	-532700.59722607	-6305509.25872887
-608990.87278879	-532700.59727023	-6305509.25877252
-608990.87281809	-532700.59731438	-6305509.25881618
-608990.87284741	-532700.59735852	-6305509.25885988
-608990.87287670	-532700.59740263	-6305509.25890363
-608990.87290600	-532700.59744673	-6305509.25894740
-608990.87293535	-532700.59749085	-6305509.25899115
-608990.87296472	-532700.59753501	-6305509.25903487
-608990.87299411	-532700.59757920	-6305509.25907856
-608990.87302348	-532700.59762341	-6305509.25912224
-608990.87305285	-532700.59766763	-6305509.25916593
-608990.87308222	-532700.59771187	-6305509.25920968
-608990.87311159	-532700.59775610	-6305509.25925350
-608990.87314098	-532700.59780034	-6305509.25929738
-608990.87317037	-532700.59784457	-6305509.25934130
-608990.87319981	-532700.59788883	-6305509.25938521
-608990.87322923	-532700.59793309	-6305509.25942909
-608990.87325869	-532700.59797738	-6305509.25947293
-608990.87328813	-532700.59802167	-6305509.25951674
-608990.87331758	-532700.59806597	-6305509.25956055
-608990.87334702	-532700.59811027	-6305509.25960439
-608990.87337646	-532700.59815458	-6305509.25964828
-608990.87340591	-532700.59819890	-6305509.25969223
-608990.87343536	-532700.59824322	-6305509.25973621
-608990.87346481	-532700.59828754	-6305509.25978019
-608990.87349428	-532700.59833190	-6305509.25982414
-608990.87352375	-532700.59837625	-6305509.25986805
-608990.87355322	-532700.59842061	-6305509.25991195
-608990.87358268	-532700.59846498	-6305509.25995585
-608990.87361211	-532700.59850931	-6305509.25999979
-608990.87364155	-532700.59855364	-6305509.26004378
-608990.87367097	-532700.59859794	-6305509.26008782
-608990.87370043	-532700.59864227	-6305509.26013188
-608990.87372991	-532700.59868663	-6305509.26017593
-608990.87375943	-532700.59873103	-6305509.26021995
-608990.87378896	-532700.59877546	-6305509.26026394
-608990.87381848	-532700.59881991	-6305509.26030791
-608990.87384801	-532700.59886436	-6305509.26035191
-608990.87387754	-532700.59890881	-6305509.26039594
-608990.87390708	-532700.59895325	-6305509.26044001
-608990.87393662	-532700.59899770	-6305509.26048412
-608990.87396617	-532700.59904214	-6305509.26052822
-608990.87399575	-532700.59908661	-6305509.26057230
-608990.87402532	-532700.59913108	-6305509.26061634
-608990.87405488	-532700.59917556	-6305509.26066034
-608990.87408443	-532700.59922005	-6305509.26070432
-608990.87411395	-532700.59926450	-6305509.26074833
-608990.87414347	-532700.59930897	-6305509.26079237
-608990.87417295	-532700.59935342	-6305509.26083648
-608990.87420244	-532700.59939786	-6305509.26088063
-608990.87423197	-532700.59944234	-6305509.26092479
-608990.87426149	-532700.59948682	-6305509.26096893
-608990.87429104	-532700.59953133	-6305509.26101303
-608990.87432058	-532700.59957584	-6305509.26105710
-608990.87435012	-532700.59962035	-6305509.26110117
-608990.87437970	-532700.59966489	-6305509.26114524
-608990.87440926	-532700.59970940	-6305509.26118937
-608990.87443882	-532700.59975391	-6305509.26123356
-608990.87446839	-532700.59979842	-6305509.26127779
-608990.87449798	-532700.59984298	-6305509.26132204
-608990.87452763	-532700.59988761	-6305509.26136625
-608990.87455730	-532700.59993228	-6305509.26141043
-608990.87458696	-532700.59997695	-6305509.26145458
-608990.87461662	-532700.60002162	-6305509.26149872
-608990.87464624	-532700.60006626	-6305509.26154289
-608990.87467585	-532700.60011087	-6305509.26158711
-608990.87470543	-532700.60015545	-6305509.26163139
-608990.87473502	-532700.60020003	-6305509.26167571
-608990.87476461	-532700.60024460	-6305509.26172004
-608990.87479421	-532700.60028923	-6305509.26176435
-608990.87482384	-532700.60033389	-6305509.26180861
-608990.87485345	-532700.60037856	-6305509.26185284
-608990.87488306	-532700.60042324	-6305509.26189705
-608990.87491267	-532700.60046791	-6305509.26194128
-608990.87494229	-532700.60051258	-6305509.26198554
-608990.87497192	-532700.60055724	-6305509.26202985
-608990.87500156	-532700.60060190	-6305509.26207421
-608990.87503123	-532700.60064660	-6305509.26211856
-608990.87506093	-532700.60069134	-6305509.26216288
-608990.87509064	-532700.60073611	-6305509.26220717
-608990.87512034	-532700.60078090	-6305509.26225143
-608990.87515003	-532700.60082569	-6305509.26229568
-608990.87517973	-532700.60087049	-6305509.26233997
-608990.87520940	-532700.60091525	-6305509.26238432
-608990.87523906	-532700.60095998	-6305509.26242874
-608990.87526868	-532700.60100468	-6305509.26247321
-608990.87529834	-532700.60104942	-6305509.26251767
-608990.87532799	-532700.60109415	-6305509.26256211
-608990.87535765	-532700.60113894	-6305509.26260648
-608990.87538733	-532700.60118376	-6305509.26265080
-608990.87541700	-532700.60122858	-6305509.26269510
-608990.87544665	-532700.60127338	-6305509.26273942
-608990.87547627	-532700.60131814	-6305509.26278380
-608990.87550587	-532700.60136287	-6305509.26282825
-608990.87553547	-532700.60140760	-6305509.26287276
-608990.87556511	-532700.60145237	-6305509.26291729
-608990.87559477	-532700.60149718	-6305509.26296180
-608990.87562448	-532700.60154207	-6305509.26300627
-608990.87565418	-532700.60158696	-6305509.26305071
-608990.87568387	-532700.60163186	-6305509.26309513
-608990.87571357	-532700.60167675	-6305509.26313957
-608990.87574324	-532700.60172160	-6305509.26318406
-608990.87577291	-532700.60176642	-6305509.26322861
-608990.87580258	-532700.60181123	-6305509.26327321
-608990.87583229	-532700.60185606	-6305509.26331781
-608990.87586203	-532700.60190094	-6305509.26336239
-608990.87589177	-532700.60194587	-6305509.26340693
-608990.87592150	-532700.60199081	-6305509.26345144
-608990.87595121	-532700.60203577	-6305509.26349593
-608990.87598089	-532700.60208071	-6305509.26354045
-608990.87601055	-532700.60212560	-6305509.26358502
-608990.87604020	-532700.60217044	-6305509.26362965
-608990.87606986	-532700.60221527	-6305509.26367431
-608990.87609954	-532700.60226010	-6305509.26371897
-608990.87612920	-532700.60230493	-6305509.26376360
-608990.87615891	-532700.60234983	-6305509.26380818
-608990.87618864	-532700.60239477	-6305509.26385271
-608990.87621840	-532700.60243976	-6305509.26389723
-608990.87624811	-532700.60248472	-6305509.26394178
-608990.87627784	-532700.60252968	-6305509.26398640
-608990.87630755	-532700.60257461	-6305509.26403108
-608990.87633727	-532700.60261954	-6305509.26407582
-608990.87636703	-532700.60266448	-6305509.26412056
-608990.87639682	-532700.60270947	-6305509.26416528
-608990.87642666	-532700.60275452	-6305509.26420995
-608990.87645653	-532700.60279960	-6305509.26425457
-608990.87648639	-532700.60284469	-6305509.26429918
-608990.87651621	-532700.60288975	-6305509.26434380
-608990.87654604	-532700.60293482	-6305509.26438848
-608990.87657585	-532700.60297985	-6305509.26443323
-608990.87660567	-532700.60302488	-6305509.26447801
-608990.87663553	-532700.60306993	-6305509.26452280
-608990.87666541	-532700.60311503	-6305509.26456757
-608990.87669528	-532700.60316013	-6305509.26461229
-608990.87672513	-532700.60320525	-6305509.26465699
-608990.87675494	-532700.60325034	-6305509.26470169
-608990.87678475	-532700.60329543	-6305509.26474641
-608990.87681453	-532700.60334050	-6305509.26479119
-608990.87684430	-532700.60338553	-6305509.26483602
-608990.87687411	-532700.60343058	-6305509.26488088
-608990.87690394	-532700.60347563	-6305509.26492574
-608990.87693375	-532700.60352067	-6305509.26497057
-608990.87696361	-532700.60356580	-6305509.26501536
-608990.87699345	-532700.60361094	-6305509.26506012
-608990.87702332	-532700.60365611	-6305509.26510489
-608990.87705322	-532700.60370133	-6305509.26514970
-608990.87708309	-532700.60374653	-6305509.26519456
-608990.87711297	-532700.60379172	-6305509.26523947
-608990.87714287	-532700.60383690	-6305509.26528442
-608990.87717277	-532700.60388207	-6305509.26532936
-608990.87720270	-532700.60392728	-6305509.26537428
-608990.87723266	-532700.60397252	-6305509.26541918
-608990.87726265	-532700.60401779	-6305509.26546406
-608990.87729259	-532700.60406305	-6305509.26550896
-608990.87732253	-532700.60410832	-6305509.26555389
-608990.87735243	-532700.60415357	-6305509.26559889
-608990.87738231	-532700.60419880	-6305509.26564394
-608990.87741219	-532700.60424402	-6305509.26568901
-608990.87744211	-532700.60428927	-6305509.26573406
-608990.87747205	-532700.60433454	-6305509.26577906
-608990.87750199	-532700.60437982	-6305509.26582402
-608990.87753188	-532700.60442508	-6305509.26586896
-608990.87756176	-532700.60447034	-6305509.26591389
-608990.87759165	-532700.60451561	-6305509.26595886
-608990.87762153	-532700.60456089	-6305509.26600389
-608990.87765142	-532700.60460618	-6305509.26604897
-608990.87768135	-532700.60465149	-6305509.26609408
-608990.87771131	-532700.60469684	-6305509.26613918
-608990.87774129	-532700.60474223	-6305509.26618424
-608990.87777127	-532700.60478761	-6305509.26622928
-608990.87780124	-532700.60483299	-6305509.26627429
-608990.87783121	-532700.60487838	-6305509.26631932
-608990.87786119	-532700.60492377	-6305509.26636437
-608990.87789118	-532700.60496916	-6305509.26640948
-608990.87792117	-532700.60501455	-6305509.26645462
-608990.87795115	-532700.60505995	-6305509.26649977
-608990.87798112	-532700.60510536	-6305509.26654490
-608990.87801112	-532700.60515080	-6305509.26658999
-608990.87804111	-532700.60519625	-6305509.26663506
-608990.87807110	-532700.60524169	-6305509.26668011
-608990.87810105	-532700.60528711	-6305509.26672518
-608990.87813097	-532700.60533250	-6305509.26677027
-608990.87816086	-532700.60537787	-6305509.26681542
-608990.87819076	-532700.60542322	-6305509.26686058
-608990.87822067	-532700.60546858	-6305509.26690575
-608990.87825059	-532700.60551398	-6305509.26695089
-608990.87828055	-532700.60555940	-6305509.26699599
-608990.87831053	-532700.60560485	-6305509.26704105
-608990.87834050	-532700.60565032	-6305509.26708611
-608990.87837048	-532700.60569579	-6305509.26713121
-608990.87840042	-532700.60574123	-6305509.26717637
-608990.87843038	-532700.60578668	-6305509.26722160
-608990.87846037	-532700.60583216	-6305509.26726689
-608990.87849040	-532700.60587768	-6305509.26731219
-608990.87852046	-532700.60592322	-6305509.26735747
-608990.87855055	-532700.60596880	-6305509.26740270
-608990.87858063	-532700.60601438	-6305509.26744789
-608990.87861071	-532700.60605995	-6305509.26749306
-608990.87864075	-532700.60610550	-6305509.26753826
-608990.87867081	-532700.60615104	-6305509.26758350
-608990.87870084	-532700.60619655	-6305509.26762880
-608990.87873087	-532700.60624208	-6305509.26767414
-608990.87876089	-532700.60628762	-6305509.26771950
-608990.87879092	-532700.60633320	-6305509.26776483
-608990.87882095	-532700.60637879	-6305509.26781013
-608990.87885096	-532700.60642438	-6305509.26785539
-608990.87888098	-532700.60646997	-6305509.26790064
-608990.87891098	-532700.60651552	-6305509.26794590
-608990.87894095	-532700.60656103	-6305509.26799121
-608990.87897091	-532700.60660651	-6305509.26803660
-608990.87900087	-532700.60665198	-6305509.26808202
-608990.87903083	-532700.60669747	-6305509.26812746
-608990.87906084	-532700.60674303	-6305509.26817287
-608990.87909090	-532700.60678866	-6305509.26821825
-608990.87912098	-532700.60683433	-6305509.26826359
-608990.87915107	-532700.60688000	-6305509.26830894
-608990.87918116	-532700.60692567	-6305509.26835432
-608990.87921123	-532700.60697130	-6305509.26839975
-608990.87924128	-532700.60701690	-6305509.26844524
-608990.87927137	-532700.60706253	-6305509.26849078
-608990.87930146	-532700.60710816	-6305509.26853632
-608990.87933158	-532700.60715383	-6305509.26858184
-608990.87936171	-532700.60719954	-6305509.26862730
-608990.87939186	-532700.60724528	-6305509.26867271
-608990.87942197	-532700.60729101	-6305509.26871813
-608990.87945205	-532700.60733670	-6305509.26876357
-608990.87948211	-532700.60738236	-6305509.26880906
-608990.87951215	-532700.60742798	-6305509.26885461
-608990.87954220	-532700.60747361	-6305509.26890020
-608990.87957224	-532700.60751923	-6305509.26894581
-608990.87960231	-532700.60756490	-6305509.26899137
-608990.87963239	-532700.60761061	-6305509.26903689
-608990.87966249	-532700.60765635	-6305509.26908238
-608990.87969262	-532700.60770214	-6305509.26912785
-608990.87972275	-532700.60774792	-6305509.26917335
-608990.87975290	-532700.60779369	-6305509.26921890
-608990.87978304	-532700.60783942	-6305509.26926453
-608990.87981319	-532700.60788516	-6305509.26931021
-608990.87984336	-532700.60793093	-6305509.26935589
-608990.87987359	-532700.60797677	-6305509.26940154
-608990.87990383	-532700.60802267	-6305509.26944714
-608990.87993411	-532700.60806863	-6305509.26949269
-608990.87996439	-532700.60811461	-6305509.26953823
-608990.87999464	-532700.60816055	-6305509.26958380
-608990.88002484	-532700.60820642	-6305509.26962943
-608990.88005502	-532700.60825226	-6305509.26967513
-608990.88008518	-532700.60829806	-6305509.26972087
-608990.88011538	-532700.60834389	-6305509.26976662
-608990.88014560	-532700.60838975	-6305509.26981234
-608990.88017584	-532700.60843566	-6305509.26985800
-608990.88020608	-532700.60848162	-6305509.26990363
-608990.88023631	-532700.60852759	-6305509.26994924
-608990.88026651	-532700.60857353	-6305509.26999488
-608990.88029669	-532700.60861944	-6305509.27004057
-608990.88032686	-532700.60866530	-6305509.27008632
-608990.88035704	-532700.60871116	-6305509.27013211
-608990.88038725	-532700.60875704	-6305509.27017788
-608990.88041750	-532700.60880296	-6305509.27022362
-608990.88044779	-532700.60884894	-6305509.27026931
-608990.88047805	-532700.60889495	-6305509.27031496
-608990.88050833	-532700.60894101	-6305509.27036060
-608990.88053859	-532700.60898704	-6305509.27040629
-608990.88056885	-532700.60903308	-6305509.27045205
-608990.88059912	-532700.60907912	-6305509.27049789
-608990.88062938	-532700.60912511	-6305509.27054378
-608990.88065965	-532700.60917109	-6305509.27058969
-608990.88068994	-532700.60921711	-6305509.27063555
-608990.88072022	-532700.60926314	-6305509.27068136
-608990.88075052	-532700.60930921	-6305509.27072713
-608990.88078080	-532700.60935528	-6305509.27077288
-608990.88081109	-532700.60940136	-6305509.27081865
-608990.88084135	-532700.60944741	-6305509.27086447
-608990.88087159	-532700.60949343	-6305509.27091036
-608990.88090183	-532700.60953945	-6305509.27095629
-608990.88093210	-532700.60958550	-6305509.27100222
-608990.88096237	-532700.60963156	-6305509.27104814
-608990.88099266	-532700.60967766	-6305509.27109401
-608990.88102297	-532700.60972379	-6305509.27113986
-608990.88105325	-532700.60976990	-6305509.27118570
-608990.88108349	-532700.60981598	-6305509.27123157
-608990.88111370	-532700.60986203	-6305509.27127748
-608990.88114390	-532700.60990804	-6305509.27132346
-608990.88117414	-532700.60995408	-6305509.27136947
-608990.88120443	-532700.61000013	-6305509.27141548
-608990.88123473	-532700.61004623	-6305509.27146148
-608990.88126503	-532700.61009233	-6305509.27150745
-608990.88129531	-532700.61013845	-6305509.27155339
-608990.88132559	-532700.61018458	-6305509.27159933
-608990.88135586	-532700.61023072	-6305509.27164531
-608990.88138614	-532700.61027685	-6305509.27169134
-608990.88141643	-532700.61032298	-6305509.27173741
-608990.88144674	-532700.61036910	-6305509.27178349
-608990.88147708	-532700.61041524	-6305509.27182955
-608990.88150742	-532700.61046138	-6305509.27187558
-608990.88153778	-532700.61050755	-6305509.27192157
-608990.88156817	-532700.61055376	-6305509.27196755
-608990.88159855	-532700.61059998	-6305509.27201353
-608990.88162893	-532700.61064621	-6305509.27205955
-608990.88165927	-532700.61069243	-6305509.27210564
-608990.88168961	-532700.61073865	-6305509.27215178
-608990.88171997	-532700.61078486	-6305509.27219794
-608990.88175033	-532700.61083108	-6305509.27224411
-608990.88178072	-532700.61087732	-6305509.27229024
-608990.88181110	-532700.61092356	-6305509.27233636
-608990.88184148	-532700.61096981	-6305509.27238244
-608990.88187186	-532700.61101605	-6305509.27242854
-608990.88190220	-532700.61106227	-6305509.27247467
-608990.88193255	-532700.61110850	-6305509.27252085
-608990.88196290	-532700.61115472	-6305509.27256706
-608990.88199325	-532700.61120096	-6305509.27261328
-608990.88202366	-532700.61124725	-6305509.27265946
-608990.88205410	-532700.61129358	-6305509.27270560
-608990.88208452	-532700.61133991	-6305509.27275171
-608990.88211494	-532700.61138626	-6305509.27279780
-608990.88214532	-532700.61143257	-6305509.27284390
-608990.88217571	-532700.61147888	-6305509.27289005
-608990.88220607	-532700.61152517	-6305509.27293626
-608990.88223647	-532700.61157148	-6305509.27298251
-608990.88226688	-532700.61161780	-6305509.27302877
-608990.88229731	-532700.61166415	-6305509.27307502
-608990.88232776	-532700.61171055	-6305509.27312124
-608990.88235821	-532700.61175694	-6305509.27316743
-608990.88238864	-532700.61180335	-6305509.27321362
-608990.88241908	-532700.61184976	-6305509.27325983
-608990.88244949	-532700.61189614	-6305509.27330608
-608990.88247990	-532700.61194252	-6305509.27335238
-608990.88251032	-532700.61198890	-6305509.27339871
-608990.88254074	-532700.61203529	-6305509.27344504
-608990.88257119	-532700.61208171	-6305509.27349134
-608990.88260165	-532700.61212816	-6305509.27353761
-608990.88263210	-532700.61217463	-6305509.27358385
-608990.88266256	-532700.61222110	-6305509.27363008
-608990.88269301	-532700.61226757	-6305509.27367635
-608990.88272344	-532700.61231401	-6305509.27372268
-608990.88275384	-532700.61236043	-6305509.27376907
-608990.88278424	-532700.61240685	-6305509.27381551
-608990.88281468	-532700.61245330	-6305509.27386196
-608990.88284514	-532700.61249979	-6305509.27390838
-608990.88287563	-532700.61254632	-6305509.27395476
-608990.88290614	-532700.61259288	-6305509.27400110
-608990.88293664	-532700.61263944	-6305509.27404744
-608990.88296712	-532700.61268598	-6305509.27409381
-608990.88299761	-532700.61273250	-6305509.27414023
-608990.88302811	-532700.61277904	-6305509.27418672
